Department,Extracurricular_Activities,Internet_Access_at_Home,Midterm_Score,Assignments_Avg,Projects_Score,Quizzes_Avg,Attendance (%),Phone_Screen_Time (hrs/day),Sleep_Hours_per_Night,Study_Hours_per_Week,Overall_Percentage,Grade
Mechanical,No,No,71,74,76,77,99,4.451203731647276,6.256507775047986,21.348284000428006,79.4,B
IT,No,Yes,63,66,65,67,84,7.61412949337381,4.024514589254723,16.6033796799683,69.0,C
IT,No,No,93,91,98,98,97,5.53399219744045,7.184962382251417,23.850575873209557,95.4,A+
Mechanical,Yes,No,87,81,83,85,86,5.970928483951761,5.091799978925952,13.535631740107458,84.4,A
Civil,No,No,38,41,58,32,52,5.775404241532362,5.762825769638944,24.91477340994111,44.2,F
Mechanical,Yes,Yes,61,61,68,63,80,1.8287778899935785,7.024286440887046,7.452971847512811,66.6,C
IT,Yes,Yes,92,90,95,97,71,5.809134865522699,5.975256161827715,14.691220136391177,89.0,A+
EEE,Yes,No,86,80,80,84,80,3.7112576258271983,4.264660755337761,5.478887138781323,82.0,A
IT,Yes,Yes,85,81,84,83,98,1.273044945339727,5.822267127960435,27.274347117267595,86.2,A
Civil,No,No,97,94,91,99,97,4.745178532192529,4.577550528534669,24.599683967233887,95.6,A+
EEE,No,Yes,84,84,81,86,88,7.136296789111242,6.915479217953365,12.536576486470018,84.6,A
EEE,Yes,Yes,71,72,72,78,95,6.632491881342741,4.551579769658306,24.399421245381056,77.6,B
Mechanical,No,Yes,91,91,90,93,85,1.8625585792051624,7.437663173122356,24.99452738560054,90.0,A+
EEE,No,Yes,61,65,66,67,65,4.845551860109881,4.282683858780422,18.52431264786167,64.8,C
Civil,No,No,87,85,81,86,95,2.837395055304137,6.324861909957534,22.95419868901284,86.8,A
Mechanical,Yes,No,78,76,78,72,94,5.001393853528159,4.185611544060503,20.598987735800357,79.6,B
Civil,No,No,77,70,76,72,93,6.971094912915479,7.2237126136614345,8.305288070507492,77.6,B
EEE,No,Yes,75,74,74,71,63,3.3473676684374722,6.431837403329368,19.39463027223529,71.4,B
EEE,Yes,Yes,63,68,64,66,71,5.937862117814387,7.748038798048575,10.620964367949362,66.4,C
Civil,No,No,36,34,39,35,43,5.559802510906417,6.13961913675918,16.483659283183535,37.4,F
IT,Yes,Yes,74,74,77,78,61,6.741938018380582,4.837287264188069,11.021951592637068,72.8,B
EEE,No,No,71,70,78,74,80,1.4165870979478206,5.093315506663563,28.116567207289894,74.6,B
IT,No,No,99,94,91,98,83,7.702136133266674,4.035453140453876,29.945521392049454,93.0,A+
EEE,No,No,72,75,76,70,77,2.1977173488938133,7.4930174267666905,22.6227783182834,74.0,B
Civil,Yes,Yes,85,88,83,86,61,5.9660720524378235,5.085968010170845,27.606082285189128,80.6,A
EEE,Yes,No,61,60,63,66,87,3.3545809831859685,6.688337562424252,5.802993901695362,67.4,C
Civil,No,No,78,71,75,73,82,6.176524184342579,7.874054227532792,16.38677926823419,75.8,B
EEE,No,No,95,98,94,96,72,2.6071871252777807,4.47020520060088,9.132112253573936,91.0,A+
IT,No,Yes,80,82,85,80,89,7.0947002775002455,5.687319342090614,22.282544233380722,83.2,A
Civil,Yes,Yes,78,73,72,71,91,1.0704979438259823,5.0991610576871995,7.734998136508349,77.0,B
IT,Yes,Yes,97,96,97,95,96,4.8970510934835625,6.883252385242026,25.132874183947628,96.2,A+
EEE,No,Yes,96,93,90,94,75,3.788011687829449,4.3667973404457205,13.409261595710552,89.6,A+
IT,Yes,No,51,47,56,37,35,5.48729622787526,5.521376684998156,9.615680168432885,45.2,F
Civil,No,Yes,76,73,75,77,75,3.2451316464127116,7.470566458880894,10.814201856420715,75.2,B
IT,Yes,No,93,95,96,96,73,6.256578588543228,4.405491590212637,11.946319402242807,90.6,A+
Mechanical,No,No,42,49,46,56,68,4.226688598792279,6.833563420139342,7.242784401325851,52.2,F
Mechanical,Yes,No,84,80,81,88,61,7.916097734457951,5.557559118667494,23.31531748100997,78.8,A
IT,Yes,No,73,71,72,77,83,3.1689298172729594,4.343177139597958,7.2733862478260285,75.2,B
IT,Yes,No,56,30,45,33,35,4.489814148319052,7.502613550698344,7.714078617570234,39.8,F
Civil,Yes,Yes,98,93,95,99,80,7.687342805527498,7.14761354502118,12.88517239370032,93.0,A+
Mechanical,No,No,67,61,61,64,90,7.564718756627934,4.0171270313444145,27.135969109057644,68.6,C
Civil,Yes,No,95,92,96,99,91,5.4283532519376365,7.72811242204007,7.562743199766981,94.6,A+
Mechanical,Yes,Yes,44,41,36,36,49,4.775927349274269,5.70922417293796,29.31774933903466,41.2,F
Civil,Yes,Yes,64,63,64,65,82,7.827058360010325,6.8176221766503,22.8047932063301,67.6,C
EEE,Yes,No,30,58,38,38,51,2.6969546650425174,4.674328013990477,14.858519827358075,43.0,F
Mechanical,Yes,Yes,66,64,67,64,66,7.895068234806124,4.3850023329509025,12.143285714144533,65.4,C
EEE,No,Yes,72,71,70,72,69,3.425029942796411,4.076995855395576,25.630373643796077,70.8,B
Civil,No,No,60,66,64,60,81,7.69709339540124,5.19786685179034,29.755947102182958,66.2,C
IT,Yes,Yes,31,39,50,53,45,2.137153694912654,7.943215690894353,16.604890560540774,43.6,F
Civil,Yes,No,86,80,85,82,83,1.647616348281661,4.403766502225595,9.975282360379707,83.2,A
Mechanical,No,Yes,57,37,39,54,65,1.0454266497089804,7.958891561865226,14.098472085101072,50.4,F
IT,No,Yes,76,70,77,74,72,1.7489388282223632,6.877839870679887,26.36421660081602,73.8,B
Mechanical,Yes,Yes,70,70,77,73,75,7.7312141790241515,7.0785686555346174,17.20774107064613,73.0,B
EEE,No,No,96,96,97,94,94,7.210489198034286,5.888859700647798,7.989856148457543,95.4,A+
Civil,Yes,Yes,49,36,34,43,38,5.757486684997711,7.91213675554274,25.748057824587264,40.0,F
IT,No,Yes,63,65,64,68,70,6.450209510903895,4.994828623865871,21.9545646147267,66.0,C
IT,No,Yes,92,99,91,92,90,3.178522465443755,6.708482558940037,20.144481236317258,92.8,A+
Civil,No,Yes,78,77,76,72,67,7.47145997941837,6.086972903163659,5.335236346803078,74.0,B
Mechanical,No,No,62,60,61,63,76,2.944736462937664,6.668874442373836,27.39635642521326,64.4,C
Mechanical,Yes,No,95,94,95,96,87,2.9303729777594985,7.508362324072756,28.601052345634947,93.4,A+
Mechanical,No,No,83,80,84,87,79,4.982449840913014,7.526835878554339,28.547639681510503,82.6,A
IT,Yes,No,85,81,84,81,91,5.740014766701685,4.476085217972564,6.723196953366216,84.4,A
EEE,No,Yes,71,73,73,70,85,7.867206423805533,6.454831878174989,24.838435055720772,74.4,B
Mechanical,No,Yes,71,70,71,77,68,2.905683797542313,5.53664303181385,25.898387250412696,71.4,B
IT,No,Yes,94,95,96,97,83,7.924294368693513,6.973411291574497,6.624660237072351,93.0,A+
Civil,No,No,76,70,78,73,80,5.059733863745778,4.356012711930719,22.34980270973189,75.4,B
EEE,Yes,Yes,94,97,97,93,90,6.669021311524103,7.789580998345787,13.433503525425587,94.2,A+
Mechanical,Yes,Yes,70,72,74,75,62,2.073923055876212,5.684543424969998,6.7125698142973516,70.6,B
Mechanical,Yes,Yes,74,71,70,77,97,5.053908628245344,4.756310615113396,27.522693256674767,77.8,B
Mechanical,No,Yes,72,73,73,74,87,5.113830892918732,5.045313583763607,29.623949240645775,75.8,B
Mechanical,No,No,33,47,43,55,67,6.302688958929911,7.364110551029647,24.045327421896594,49.0,F
IT,Yes,Yes,77,72,74,76,92,7.2586967527431145,7.679483736522171,6.3789147650446365,78.2,B
Mechanical,No,No,72,75,77,73,64,7.020514632928549,4.490512199912026,15.836592493328093,72.2,B
IT,Yes,No,84,86,82,81,88,5.069247138075373,4.315719420153649,9.79178297075686,84.2,A
Mechanical,No,No,93,98,98,98,69,4.320352769343497,4.455826538857268,17.150387574438497,91.2,A+
Civil,Yes,Yes,54,39,47,45,47,2.51106478361642,6.837562981004515,28.376104909768262,46.4,F
EEE,No,No,66,68,62,62,83,1.0773300164894433,4.2388436195055625,29.821585840088808,68.2,C
Civil,Yes,No,92,91,95,91,78,4.797350450035573,5.973107387135198,7.038162238810667,89.4,A+
EEE,Yes,No,73,71,71,70,80,7.31571936167362,7.502868146235757,25.03542027271568,73.0,B
Civil,Yes,No,72,75,76,76,77,2.5475521158540935,6.049759074975537,18.64756398167019,75.2,B
Mechanical,No,Yes,78,75,75,74,86,1.0946209018980404,4.648682908548752,29.622869150422616,77.6,B
Mechanical,No,Yes,88,83,88,81,75,3.0856845192180584,5.820302542081538,9.088844863254685,83.0,A
EEE,Yes,Yes,86,85,85,82,67,5.0025252115518635,5.736208704323827,8.189254364284272,81.0,A
Mechanical,Yes,No,62,62,63,65,64,1.9113254444056167,7.869276688922365,25.285187567516406,63.2,C
EEE,Yes,Yes,35,48,54,33,33,6.634916392419457,7.705477348396718,7.122376361257592,40.6,F
EEE,Yes,No,85,83,84,80,66,7.465653862847569,7.990072524690699,5.811276919766893,79.6,A
Civil,Yes,No,93,91,93,90,82,3.6663666785769107,5.385287074356015,10.976383304931641,89.8,A+
EEE,Yes,No,43,49,43,43,67,1.241456802080157,5.30303941571159,28.98322770584668,49.0,F
IT,No,No,77,72,78,74,99,5.061599725393992,7.616139945818237,13.004529185710965,80.0,B
EEE,Yes,Yes,86,87,84,86,83,7.980665299325219,4.120104021317571,27.434146644773296,85.2,A
Civil,No,No,95,96,90,94,80,1.8726387684228678,7.683367530469489,26.747409051553205,91.0,A+
IT,Yes,Yes,74,74,78,70,80,4.893654758180409,5.645643727041862,28.693320100157635,75.2,B
Civil,Yes,No,60,61,67,64,98,1.8478961889842722,5.090522035470022,17.691202150440613,70.0,C
IT,Yes,Yes,93,95,99,95,85,4.684818626552793,6.9263580870213275,7.0407495507647395,93.4,A+
EEE,No,No,88,85,82,86,94,3.297631739748376,5.815959644798796,24.06117396687171,87.0,A
Civil,Yes,Yes,39,38,35,30,66,1.775201841338299,5.155404493326525,10.197201381578612,41.6,F
Civil,No,Yes,85,87,85,83,95,5.88482949853619,7.601056444808282,24.8047798700419,87.0,A
Mechanical,Yes,Yes,46,35,46,34,52,6.215508302140419,6.268654237133058,12.638279158622101,42.6,F
Civil,No,Yes,82,88,88,81,62,5.9627498698664425,7.624403714721703,8.443352472195215,80.2,A
IT,Yes,No,65,66,65,65,60,6.296842412932237,5.815731129214247,10.30403157327573,64.2,C
Civil,No,Yes,45,36,41,58,44,1.1211008591867886,7.114141484013622,13.207806838561593,44.8,F
IT,No,No,61,60,68,60,74,7.22976108122677,7.143201860751898,12.406393832919603,64.6,C
EEE,No,Yes,87,85,80,84,94,7.53624596101029,6.735465807341373,18.289303817168282,86.0,A
Civil,No,Yes,88,81,80,81,76,2.150007902906865,7.132645723694789,8.06244654914973,81.2,A
IT,No,Yes,94,91,94,93,74,6.690900171012654,6.872492304905977,28.88809239887337,89.2,A+
EEE,Yes,No,97,98,99,99,96,6.62101450370486,6.0720322656185,8.508112954837875,97.8,A+
Civil,No,No,84,87,84,88,70,5.668492132210765,5.741585293599005,28.828002859853445,82.6,A
Civil,No,No,68,66,61,62,79,2.656457184434686,7.507332115785488,25.487940118764662,67.2,C
Civil,No,Yes,46,32,37,51,58,1.2998612483229888,6.70316385451194,15.367253854144659,44.8,F
Mechanical,No,No,65,62,60,63,92,4.241826237653153,4.6304453962514724,19.757800262269043,68.4,C
Mechanical,No,No,42,32,41,53,69,2.697776312860599,6.58324352020483,12.591341143440026,47.4,F
Civil,Yes,Yes,76,77,78,78,75,1.0797276766198696,6.786028733907557,14.401044777728911,76.8,B
EEE,No,No,72,75,73,78,96,3.8765303347393076,6.516876772033168,22.482823028882592,78.8,B
EEE,Yes,Yes,38,49,32,55,44,3.9170338048113433,6.47189218738923,21.634442728787693,43.6,F
Civil,Yes,No,71,78,76,77,78,2.55045484201748,4.1391967994734005,15.231239344634933,76.0,B
EEE,Yes,No,62,60,61,60,64,2.676421001990909,4.884886056729197,29.669914854497417,61.4,C
Mechanical,No,No,83,83,81,88,88,3.4466596081857865,5.262884519081954,24.78407297807215,84.6,A
EEE,Yes,Yes,95,99,97,91,73,4.1217081490722505,6.590294573607631,19.859896480713633,91.0,A+
EEE,Yes,Yes,65,64,61,68,97,5.755859903165909,6.26177399826137,15.907233982342357,71.0,C
Civil,Yes,Yes,67,62,68,67,78,6.613442745791879,7.660307061115224,23.91484835035325,68.4,C
Mechanical,Yes,Yes,77,73,77,70,90,2.3204257249685236,6.031589664013524,18.21460503593606,77.4,B
EEE,No,Yes,86,87,88,85,97,2.9505014418052546,4.874839201294333,9.570944496720427,88.6,A
IT,No,No,83,80,85,81,64,1.596878391281742,7.4647348354761185,17.479661273333264,78.6,A
IT,Yes,Yes,67,61,67,60,99,3.7762615953404133,5.480014162300126,12.120009356238771,70.8,C
Mechanical,Yes,No,80,86,83,85,70,6.795474681817187,7.084972296132712,5.970323695295053,80.8,A
IT,Yes,Yes,62,68,67,64,82,7.0529977401271156,4.268270606161156,21.2576789326814,68.6,C
IT,No,Yes,86,88,80,81,78,4.991271422282858,6.440784035943338,28.559285986710364,82.6,A
EEE,Yes,Yes,93,96,92,98,67,5.481388180917366,5.193739649447506,11.009559717487095,89.2,A+
Civil,No,No,71,70,71,76,81,5.0963634977499765,5.478951243490755,17.151438547567025,73.8,B
Mechanical,No,No,61,62,64,61,63,5.056138934740828,7.608777160489514,5.297611721196259,62.2,C
EEE,Yes,No,51,33,45,31,45,3.6845131678113496,4.005702913150131,23.294300627174685,41.0,F
Civil,Yes,No,90,98,90,90,61,2.603177736473574,6.171397242453636,15.788203578411066,85.8,A+
EEE,No,Yes,93,97,96,91,87,6.606645062776798,6.708673369531927,19.334176041798333,92.8,A+
EEE,No,Yes,32,42,31,53,30,5.621208491528698,7.178507164107126,23.782682391304412,37.6,F
Mechanical,No,No,43,31,58,45,67,6.211418729644864,4.422571395480968,29.54418377994914,48.8,F
Mechanical,Yes,Yes,95,94,94,95,82,5.180918507012387,6.100126003441073,11.505834198788182,92.0,A+
EEE,Yes,No,74,74,78,77,73,6.683870434799971,5.278085807229903,9.088875960345455,75.2,B
Mechanical,No,No,75,77,70,73,74,7.1157090902583535,5.847337738242434,5.529806155696319,73.8,B
Civil,Yes,No,70,71,70,74,97,2.3331989792103216,5.7686245524512465,6.787575608290884,76.4,B
Civil,Yes,No,49,55,45,35,52,4.26972584619989,7.339896293459561,9.440495486380055,47.2,F
Mechanical,Yes,Yes,63,65,63,66,80,3.3780018068525903,7.743820614914414,9.118525959081797,67.4,C
Mechanical,Yes,No,60,67,64,65,81,7.684355362545024,7.835618419380821,25.939068366908096,67.4,C
EEE,No,No,92,94,94,90,99,7.788747315549813,5.815158165534557,10.901261583661599,93.8,A+
EEE,No,Yes,86,87,81,85,70,4.396867196398351,7.111637626994147,14.559083276540697,81.8,A
Civil,Yes,Yes,97,94,90,94,95,7.748201930158596,7.637818443748968,23.053580886397647,94.0,A+
Mechanical,Yes,Yes,61,65,66,62,86,3.726844151370657,6.045182984984138,28.22690900642059,68.0,C
EEE,Yes,Yes,68,67,63,60,69,5.79903803270778,6.7407624280574545,5.674625896712308,65.4,C
Civil,Yes,Yes,40,38,35,53,63,6.393025367808637,4.924385912973248,27.586092413523193,45.8,F
Mechanical,No,Yes,34,36,35,55,61,5.711063706741366,5.218319788348996,5.890744884753484,44.2,F
IT,Yes,Yes,67,65,64,66,65,6.423051358265392,7.787164689126483,7.51101044654915,65.4,C
IT,Yes,No,84,80,83,83,69,6.6356536375966835,7.402320789226398,18.763632515499886,79.8,A
Mechanical,Yes,No,78,72,75,78,94,7.949396905589136,7.134335578971535,28.049686899129316,79.4,B
IT,No,No,96,90,90,92,85,3.7106608982466716,7.626288842688651,5.401546624525154,90.6,A+
EEE,No,Yes,42,37,56,50,31,4.956584668195815,4.023733986984226,10.387528895844138,43.2,F
Civil,No,No,85,80,80,88,69,4.152452700465549,6.995852603441595,13.924560736716597,80.4,A
Mechanical,No,Yes,76,72,73,78,93,6.43590230249654,7.286597335520289,6.487004077709739,78.4,B
Mechanical,Yes,No,70,74,73,76,88,7.281933350547216,6.624584367389769,27.04637002051707,76.2,B
Civil,Yes,No,35,54,46,49,47,5.782936272956729,5.077753962992366,19.968083526418262,46.2,F
Civil,Yes,Yes,68,68,62,62,97,7.096233990186667,4.853846064555875,15.659747369235628,71.4,C
EEE,Yes,Yes,60,62,64,65,74,3.4830386412916106,4.108810034861903,18.829587306443237,65.0,C
IT,Yes,Yes,67,67,64,65,67,7.1095742755561,7.1879506190359415,17.87449526620862,66.0,C
Civil,No,No,57,53,38,56,57,2.854516203556842,4.885079994503524,9.895626221378944,52.2,F
Civil,No,Yes,92,99,92,97,99,7.05145016215144,6.935639675814807,18.031507804510372,95.8,A+
Civil,No,No,86,88,81,87,84,1.5888936358156798,5.572415630237604,7.506139093071916,85.2,A
EEE,Yes,Yes,96,94,93,99,98,1.7179757380851286,5.570922973085665,18.834279743744297,96.0,A+
EEE,No,Yes,65,62,67,63,94,3.1013452901396508,7.025781905470128,15.851631529940725,70.2,C
Mechanical,Yes,Yes,93,93,94,92,94,2.9288355745363837,6.488158249483975,29.811057234369475,93.2,A+
IT,No,Yes,76,70,76,75,99,6.943925735919574,7.498807937306848,9.264009450162963,79.2,B
IT,No,Yes,40,57,48,35,49,7.416769275562292,4.933063607668172,24.52019119374518,45.8,F
EEE,Yes,Yes,66,63,60,64,62,7.876966370120788,5.504599136917776,10.008012151845534,63.0,C
Civil,Yes,No,77,75,77,72,85,1.488596394263248,5.914806882277329,9.308730353624082,77.2,B
Mechanical,No,Yes,78,73,78,71,79,2.4781062620234886,6.00852656367813,5.50029309071937,75.8,B
Mechanical,Yes,No,76,76,70,70,79,3.198308021123509,5.838398198552895,10.92032318634423,74.2,B
EEE,Yes,Yes,36,51,50,35,43,3.7543638541203834,7.859292501888991,19.292058152481776,43.0,F
EEE,No,Yes,57,31,41,51,38,7.304391062164282,5.281006921480724,16.518703374859296,43.6,F
Civil,No,No,42,32,39,51,61,2.6626612929364817,6.716510949603493,17.287282556488066,45.0,F
EEE,No,Yes,71,76,76,73,88,4.279228659609606,6.393224302784075,5.774265085562753,76.8,B
Civil,Yes,No,44,36,41,51,68,4.82301129324364,6.60590435171628,17.91690981513355,48.0,F
Civil,No,Yes,70,77,71,70,99,7.750724796600821,4.868896396604326,22.85329984005382,77.4,B
IT,No,No,94,98,91,92,82,1.0912069742995862,4.056760197583069,25.734790673962813,91.4,A+
IT,Yes,No,61,62,64,63,61,3.651947283455323,4.6942427202912755,27.820971454849378,62.2,C
Civil,Yes,No,94,99,98,91,96,3.324695557751955,5.36721482196873,23.475663944698965,95.6,A+
IT,No,Yes,50,58,38,31,68,1.4338252519266357,7.55232152903522,26.72176988848466,49.0,F
EEE,Yes,No,61,64,64,66,92,6.551504233264202,6.18606418006892,15.553879123187002,69.4,C
Civil,Yes,Yes,32,36,31,30,30,1.6445634518653383,4.958976691753033,7.500452250608056,31.8,F
IT,Yes,No,95,93,91,91,68,1.3618778606906887,6.560011867347654,10.617529424316999,87.6,A+
EEE,No,Yes,92,96,90,93,91,2.7450456040421245,5.641531692142519,23.888778463576216,92.4,A+
IT,No,Yes,37,37,51,30,42,3.2441111419421373,5.0982870025989655,15.173397800783668,39.4,F
IT,No,No,95,91,90,96,85,4.480223348058991,6.471388960804855,26.722624611967955,91.4,A+
Mechanical,Yes,Yes,85,84,80,88,68,2.919490223869029,4.1064334643107365,23.380712952539902,81.0,A
IT,Yes,Yes,77,74,77,70,67,2.749133471158344,6.464869585176556,17.471820528847026,73.0,B
Civil,Yes,Yes,99,95,96,95,78,6.277733325177488,7.2196271073657545,5.450163890011362,92.6,A+
Mechanical,No,No,61,65,62,61,90,6.299083074231522,6.175574785970564,26.921194353852798,67.8,C
EEE,No,Yes,61,62,68,67,80,6.227051211788435,4.439439028210934,15.61708729242401,67.6,C
EEE,No,No,72,75,72,71,96,6.778715763427246,5.10094442372449,6.880050719070061,77.2,B
Civil,Yes,Yes,83,87,83,85,89,2.2092972937234694,6.487923160375496,27.049388878515185,85.4,A
IT,Yes,Yes,91,92,90,95,86,3.7283157119854446,5.518011613498874,10.668259573087767,90.8,A+
EEE,Yes,No,71,77,78,70,98,3.819498738325465,6.355241080624893,7.230554201430965,78.8,B
Mechanical,Yes,Yes,73,70,72,74,81,5.939615337117626,5.956919600818452,14.573434557290428,74.0,B
Civil,Yes,Yes,36,41,42,34,35,2.495990823968053,5.068829107026277,10.83135804556371,37.6,F
EEE,Yes,Yes,98,92,96,99,69,6.204557794041254,4.643039584193232,25.449175602976556,90.8,A+
Mechanical,Yes,No,72,78,76,70,77,3.5375681192548654,6.3465853110997,20.60931744809026,74.6,B
Civil,Yes,No,53,58,52,38,32,2.950863980119779,6.122024400358172,18.90928741113529,46.6,F
EEE,No,No,82,81,83,82,66,4.937005618825447,5.117781229275611,24.56250360950734,78.8,A
Mechanical,Yes,No,96,93,98,94,95,6.929425788887297,4.0943798585821165,27.464015116870982,95.2,A+
Civil,Yes,No,64,64,61,63,86,3.425465442237775,7.097594148069023,11.561407574622258,67.6,C
EEE,No,Yes,48,39,45,42,37,5.472619352987747,5.907791064758139,29.68361250377788,42.2,F
Civil,No,No,73,70,71,77,73,4.444571937718906,6.125443326781067,10.03125911377924,72.8,B
Mechanical,Yes,Yes,84,85,82,81,65,7.65573061941502,4.839590518344923,11.522964491254202,79.4,A
EEE,Yes,No,96,91,90,98,76,5.438039921697279,6.1599415188634215,24.49613487877859,90.2,A+
Civil,Yes,No,41,45,43,52,39,2.262059997003525,7.606272342111154,9.225937909063777,44.0,F
IT,Yes,No,85,82,87,88,63,7.278967025550878,7.384496842120926,9.570334713480648,81.0,A
IT,No,Yes,98,91,94,98,79,6.893792600476961,5.881276216407143,17.55125533721118,92.0,A+
Civil,Yes,Yes,81,88,87,86,94,3.2380459453789796,7.472392639468252,27.031267042047244,87.2,A
EEE,Yes,No,80,85,88,87,70,2.583061198614829,7.491320936613281,25.36413030283757,82.0,A
Mechanical,Yes,No,44,45,51,49,62,5.403417834376206,5.675017991680859,15.462269107131577,50.2,F
EEE,Yes,No,75,77,70,74,71,4.580753359643543,7.774260868627907,6.047009845969388,73.4,B
EEE,No,No,87,85,83,87,88,7.409705625831549,6.465257968931585,11.15715047026329,86.0,A
EEE,Yes,No,90,91,95,91,74,5.757342329145755,4.304956871894258,11.8675953761973,88.2,A+
Civil,No,Yes,33,58,45,31,47,4.79787270643628,4.76785603649261,18.434885630834117,42.8,F
IT,No,No,91,93,95,92,67,5.039284651233376,6.791025104293718,5.152218705995977,87.6,A+
Civil,Yes,Yes,63,67,65,66,90,3.8691889161268946,6.536308244834262,5.602795983159946,70.2,C
Civil,Yes,No,32,40,32,55,47,6.241065447076639,6.090824012688408,20.45883447446389,41.2,F
Civil,Yes,No,98,93,90,93,92,6.225439835826169,6.598531596188859,26.23058526235445,93.2,A+
Mechanical,Yes,No,33,31,43,34,60,1.5675903888640055,7.182181105674756,13.112619515500239,40.2,F
EEE,Yes,No,87,87,85,84,67,6.409880583985523,7.212682046530924,8.8353220597272,82.0,A
Mechanical,No,Yes,74,72,71,78,91,4.679055618435692,5.986580849558018,8.604195395451237,77.2,B
IT,No,No,97,93,92,96,87,7.947384515108626,7.708003871697182,18.49892825701399,93.0,A+
